artist_mbid,artist_name,rg_mbid,rg_title,primary_type,first_release_date,first_release_year
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,f046c562-7412-4648-9ffe-268f1d96e826,Hed Kandi: Ibiza 10 Years,Album,2012-07-02,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,e6e5ecad-ffc6-4715-b997-3d6148891796,Love2Club 2012,Album,2012,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,029e1c62-bb3b-43bf-94b6-55ce4e98f5c7,Ministry of Sound: Addicted to Bass,Album,2012-05-18,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d6930d64-db77-4ffa-b984-bc85e2dbcc7d,Pumped Up! The Summer Running Mix,Album,2012-08-27,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,88ba354d-2740-48bd-b42c-1eab44ca8dee,So Fresh Dance,Album,2012-08-10,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,7904c8cf-72e4-4fe2-8f1c-301470061eaa,The Sound of Dubstep 4,Album,2012-03-12,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9b1089e9-0b31-4db0-be09-8679872d2ebf,The Video Year Mix 2012,,2012-12-28,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,e1205656-5b8d-483b-bc37-3a00dd6dfc08,Tomorrowland 2012 Volume 1,Album,2012-03-23,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,0422013b-8e48-45d5-b159-06c9ec7be52c,Ultra 2013,Album,2012-12-18,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d70eb074-75bf-42ae-b832-a3e559c7c5c0,Ultra Dance 13,Album,2012-02-07,2012.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,b593162e-8897-425a-a511-4d6788250247,Chilled House: Classics,Album,2013-08-12,2013.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d4a66131-c97d-4aa5-b70a-ee9e8da009fa,Decade: 2000–2009,Album,2013-11-25,2013.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,4279d26e-0c2c-4ea1-b4f1-6665913133e1,The Sound of Dubstep Classics,Album,2013-08-26,2013.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,65b63e8a-11f8-4ed7-bc2a-5880431612c8,Ultra / Wynn presents Encore Beach Club Las Vegas Sessions Vol. 1 (Mixed by Sidney Samson),Album,2013-07-23,2013.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,36765fdc-adb6-4dae-8dc6-8066465e50bb,Ultra Summer,Album,2013-07-23,2013.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,951fc2fc-fd59-4f35-9cd9-5a940c3ddd63,BBC Music Awards,Album,2014-12-01,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,0719c82d-f828-412d-9842-664e5f697ccd,Blame,Single,2014-09-07,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,36b89fc2-ca36-43ad-8f0d-a03565bb23ae,C.U.B.A,Single,2014-07-21,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9e41813a-f4b5-4a78-9ed6-10803273ef06,Clubbing 2015,Album,2014-11-11,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,17036007-5af2-4083-bba5-7440acbb5add,Euphoria: Deep House,Album,2014-02-24,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,ad0c5b57-148a-41e3-87f2-edfad5f796b4,"Hitexplosion 2015, Volume 1",,2014-12-24,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,2280f241-be5a-482b-bff2-9c21b0d20581,Kontor: Festival Sounds: The Closing,Album,2014-08-15,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,7893ecc0-13ff-4298-811d-6132fd6cd098,Made in Scotland,Album,2014-09-01,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,730796a0-c549-4b57-ab06-268b4b835cf6,Marbella Sessions 2014,Album,2014-06-02,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,1dce0371-e357-4790-b0de-36aba3f0328f,"Mastermix: DJ Beats Chart, Volume 8",Album,2014,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,8b2d4efb-3f3f-4d6e-83f0-dc9d8ad8d8bb,Motion,Album,2014-10-31,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,fa16774f-9980-4709-8230-0978b5d4ce40,Pure… Dance Party,Album,2014-09-26,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,a6ecae94-5f48-453c-b163-69ed326c265f,Running Trax: Summer 2015,Album,2014-12-05,2014.0
d4caad3c-c5c4-44a4-b90c-900650965ba8,Calvin Harris,a4009d59-2b30-4a95-b583-d7689881bfd9,South Side Story Vol. 23,Album,2014-04-19,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,3bb485b5-6419-490f-affe-d16574f82c29,The Only Way Is Essex: Dance Anthems,Album,2014,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,a0912b3a-bf4e-488f-861d-35888a604cca,Tomorrowland Music Will Unite Us Forever: 10 Years of Madness,Album,2014,2014.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,ba101a83-7258-45d0-9961-faca7d1e554b,Ibiza Weekender,Album,2015-07,2015.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,86f0d6ff-b4c6-4d00-8eab-11be5bf1f524,Inspired,Album,2015-09-04,2015.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,dfbe0b73-3186-4326-a847-e7069c5fe2ea,Nature One: Best of 20 Years,Album,2015,2015.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,292d6bf4-a0af-44e6-bb39-6cf6aaab0b88,Running Trax 2015,Album,2015-01-05,2015.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,f0ae1557-3ec2-4345-ab03-3cd8b300a999,Back to Bass,Album,2016-03-18,2016.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,e1608018-61be-4785-a943-a0fea29824e5,My Way,Single,2016-09-19,2016.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,98bc5dd9-fc36-4bb3-8663-f4265c3651de,Top 40 Summer: The Ultimate Top 40 Collection,Album,2016-07-05,2016.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,2c031ace-26b1-4740-badc-6e28362cbb31,Groove Station 2017,Album,2017-02-13,2017.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9472a8c8-d77b-45c4-8292-e5d9c9822e94,Winter Anthems 2017,Album,2017-05-26,2017.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,62f565c4-64a5-42fc-91b9-846eac228c28,Grandmix Special Edition,Album,2018-10-01,2018.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,96e34d69-768b-4f48-9b8d-b91f668a92f7,I Love 00s,Album,2019-07-19,2019.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,015a8b92-92d5-4506-85c0-b9f81c5ea719,I'm Not Alone 2019,Single,2019-04-05,2019.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,c6817d00-9293-4f6d-be2f-4cabd4396504,The Annual 2020,Album,2019-11-01,2019.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,b6c60d8b-5802-4d22-b898-4126e13a0cfa,The Annual XXV,Album,2019-11-29,2019.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,5eeffd77-76de-4420-b67f-48a63ac2eb41,The Best Dance Album in the World… Ever!,Album,2019-09-13,2019.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,674a57dd-f0a9-43a0-9e87-b8d128c5b926,Throwback: Trance,Album,2019-10-11,2019.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d6c61636-7179-45a5-8597-df53e9f33ff2,A/V Set @ Gravity 2021,,2021-11-01,2021.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d8d27e99-1e8b-4019-afb1-f098d8e3fad5,Die Ultimative Chartshow: Die erfolgreichsten Sommer Party-Hits,Album,2021,2021.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,f7e3fac4-f599-4257-b9e3-b51b316c74bb,"Funk Wav Bounces, Vol. 2",Album,2022-08-05,2022.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,acd87f9a-5480-40d9-b28f-ff894f08e5c6,Lost KORG DS-10+ Covers,EP,2022-04-26,2022.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d8b8372e-0366-49fa-96cc-7fed8bb82bf2,The Annual 2023,Album,2025-01-09,2025.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,ddf577e2-bf29-4568-bccf-d7d84ffe6eca,Bass in Yer Face,Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,f8a076d2-4304-4ed5-8b98-556f2fc0eefb,"Club Rotation, Volume 43",Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,dedf3fdc-2f42-4822-898a-522dfe992cd2,Ibiza: The Album (Ibiza’s Definitive Anthems),Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,e9e308bf-8ec8-49d1-b57b-b6f79e04f3ed,Meshstep,Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,29f9767b-0eec-45ad-be93-fc501acbe16e,Papeete Beach Compilation Volume 21,Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,e9b7d5f5-e73f-4b45-a7da-98270496598d,"Promo Only: Club Video, January 2017",Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,dbeb190d-a4e6-481e-9f43-9fc7344b6982,Summertime Sounds 2025,Broadcast,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,c40d814e-b6e8-44fc-b9da-c45aeaef0b32,Triple J: Hottest 100 of 2009,Broadcast,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,4648fdf3-0a5c-4594-a060-0d02b80900f3,Ultra Mix 3,Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,63cb66f1-452d-43dd-8120-faae759ac4c3,Ultra.Dubstep,Album,,
2f3c4d70-0462-40da-bba3-0aec5772c556,Cardi B,f89e7f08-f8f9-4163-b792-5e0de88a97b9,DMC DJ Promo 234: Pre-Release and Future Chart Hits,Album,2018-08,2018.0
04b09ab5-eaff-4aa6-a0fe-5d319407c42e,Dana D Nova,21141e95-bafd-4b18-b70b-97a9d5b9192d,Culpables (Bachata Version),Single,,
fc00f55a-e5ba-4d97-979d-36b65a8b9d21,Daniel y Desirée,dedc6962-4ab1-413e-84bf-95a390b2d3d6,Perfecta (Bachata Version),Single,2022-08-19,2022.0
4d8e4e6e-72db-4439-b6c4-e652f84fbe72,DerekVinci,dedc6962-4ab1-413e-84bf-95a390b2d3d6,Perfecta (Bachata Version),Single,2022-08-19,2022.0
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,f89e7f08-f8f9-4163-b792-5e0de88a97b9,DMC DJ Promo 234: Pre-Release and Future Chart Hits,Album,2018-08,2018.0
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,b7387700-1ff7-486b-b354-04123d759f5a,Para Que No Me Duela Tanto,Single,2019-09-12,2019.0
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,7dae3524-b497-4edf-8596-ae19c23d7dad,Soy yo,Album,2019-10-17,2019.0
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,dedc6962-4ab1-413e-84bf-95a390b2d3d6,Perfecta (Bachata Version),Single,2022-08-19,2022.0
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,c7be3114-2f99-4867-b964-93972f55d30a,3 Daqat Bachata,Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,9cd36043-ffae-49e6-8913-d4ffe018a30e,Amigos Con Derechos,Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,3e7d0539-62ef-4dcf-b3a6-0ec9e8642bb9,Bailar Pegados (Bachata Version),Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,21141e95-bafd-4b18-b70b-97a9d5b9192d,Culpables (Bachata Version),Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,bfaf62be-069d-4d5f-9801-74e8e3670251,Hookah & Sheridan's (Bachata Version),Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,e9387443-2b79-44e9-986e-1c76874e4746,It's You (Bachata Version),Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,f6e74b5f-f5f8-4426-9d26-7ddac1ddb7d9,Lips on You (Version Bachata),Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,166549ef-1602-4fed-9d9f-53b0620e9791,No Guidance (Bachata Version),Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,02172ac7-83ba-447a-8710-81decafe62bb,Sabrás (Bachata Version),Single,,
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,b5f46e37-46e6-4478-9d44-dd9c3631e289,Somebody (Bachata),Single,,
6fec57ca-05b6-49e8-bb7c-a69d886a22ba,Drake,5783b0e7-9f42-458a-8da7-32a25125e2c3,I'm Back,Album,2005,2005.0
7cf5af7a-afa0-4dca-9473-a13508c64e9d,Drake,19fe9401-cb75-44e1-acdd-1ca188b373aa,The Drake LP,Album,2005-06-09,2005.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,b6ad170e-9c99-437c-b044-55277d5398c6,Comeback Season,Album,2007,2007.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,55362bb1-468e-3da8-8ae9-b3d30fff670d,Heartbreak Drake,Album,2008-06-12,2008.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,9afa89de-1ba9-4246-8137-85803307078b,Born Successful,Album,2009-09,2009.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,202ec5d7-f69f-4162-80b1-0e57af1c26d8,Like Me: The Young Goldie EP,EP,2009-12-09,2009.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,29ab0cbf-ee1d-3832-b930-daddcabd8351,So Far Gone,Album,2009-02-14,2009.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,10d6e2f3-16d0-48cf-9936-75e292c5e060,Hits July 10,Album,2010-07-01,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,186db56c-f506-498d-951e-a20b99528d7e,Made in October,Album,2010-10,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,13603534-2596-44fd-804f-68f6689f9fe3,No More Thank Yous,Album,2010,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,eb9f6f28-8486-4b0a-87fe-10547faf6044,"Power, Part 5",Album,2010,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,0b7e6fdc-71e1-4e6e-a97e-61d833591b87,R&B Superstars,Album,2010-08-23,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,dc470895-e5b2-4fc7-bd42-a56b9e882973,Recovery vs. Thank Me Later Instrumentals,Album,2010-08-08,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,7c0efd43-6023-400d-8d5c-d808b1cb4094,Thank Me Later,Album,2010,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,3cc7e78e-b6af-42fa-9c79-17279d6c2991,Young & Successful,Album,2010,2010.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,c8e22909-4923-4aab-82db-ec57836be016,2011 Juno Awards,Album,2011,2011.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,0ff07366-d89e-42c4-9b29-9b8136570013,"Club Heat, Volume 4 (Party mix)",Album,2011,2011.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,eabc69b4-1cd5-4243-9283-7d780722ee2a,I’m on One,Album,2011,2011.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,47809021-4515-4215-beea-db3f5dfb6267,Take Care,Album,2011-11-15,2011.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,e151f910-a8ad-4e48-b2d0-b83d1cb671e0,Anthems Hip-Hop II,Album,2012-07-27,2012.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,759087e1-555b-4d9f-8a3d-d4979763af95,"35 Top Hits: Workout Mixes, Volume 6",Album,2013-10-05,2013.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,29871464-4608-453c-be41-55d945d1a206,5 AM in Toronto,EP,2013-04-13,2013.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,d1212578-e8c5-4087-bd24-713f0f6ae4d9,"Promo Only: Mainstream Radio, May 2013",Album,2013-05,2013.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,f10784da-2ba7-48f2-b16b-0235c5c5e076,Reinterpretations,Album,2013-07-16,2013.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,8ff752c3-19a7-4cac-b1fe-c3b40bea8656,6 God,Single,2014-10-25,2014.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,5be10a84-995e-46b8-94ea-457c95d60f34,"Bravo Black Hits, Vol. 30",Album,2014-04-02,2014.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,aad2617a-0d8d-4ab0-bd1b-67a6fbba3eca,Days in the East,Single,2014-04-03,2014.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,3960061d-9c2c-493f-a8c8-3ab8caf92332,Trophies,Album,2014,2014.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,5ea5c46a-8d30-48a0-a73a-cd1620b611bc,Drake vs. Meek Mill: Face Off,Album,2015-09-04,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,8ab0c6fa-fc07-4410-85a6-75c7b0dabadd,From the Bottom to the Top,Album,2015-01-26,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,1543f367-a65f-4c05-adfc-45470bf407f7,Hot This Week 15,Album,2015-07-18,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,93e7b393-7b75-4a42-9626-01b499fd9523,Hotline Bling,Single,2015-07-31,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,68d79778-aceb-486c-88a7-0abb3665344b,If You’re Reading This It’s Too Late,Album,2015-04-21,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,ab748cba-f61d-44f3-9b0a-d1bfd216376a,Remix Anthology,Album,2015-05-31,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,d024192f-ccd3-4ede-b5a6-8895a1f30ae1,Right Hand,Single,2015-07-30,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,36cf1c6f-c8ec-47cd-b0e9-51786435afe5,The Best of 2015,Album,2015-12-31,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,b3ff880e-1f2e-4b54-b3da-e732ddae7d87,The Graduate,Album,2015,2015.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,61221f03-d884-4d27-a0e7-1c2be5c2717b,Fake Love,Single,2016-11-04,2016.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,dabdfc5a-12c2-45a9-93fb-928624cc0748,"Promo Only: Mainstream Radio, February 2016",Album,2016-01-13,2016.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,0e29c882-525b-4184-b036-e5021fabf915,Remixes & Singles,Single,2016-03-09,2016.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,e3f31e23-85f4-4205-bc1d-8602b99f1376,Summer Sixteen,Single,2016-01-30,2016.0
6fec57ca-05b6-49e8-bb7c-a69d886a22ba,Drake,370a291a-7d62-46ff-958d-2eac6c00d282,Unearthed Remixes I,Album,2016-02-10,2016.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,4aaaa715-df17-43b8-987e-04b54ec4a697,Views,Album,2016-05-16,2016.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,d039390b-2452-4a5c-9b2b-32e5e80f15e0,More Life,Album,2017-03-18,2017.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,32720ec6-2d5a-41af-a8c4-d7c8d72bb79c,Passionfruit,Single,2017-03-28,2017.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,dc8fab08-2294-412f-baf9-8680205f8991,Pistols,Single,2017-12-25,2017.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,0e7acd78-53df-4635-9bee-b77f91a6f07d,"Remixes, Edits, and Bootlegs 2010-2017",Album,2017-09-03,2017.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,b7de94cb-43dd-4fe1-bf85-d5a2a166cc4e,Signs,Single,2017-06-23,2017.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,459c5b69-c50e-4f79-a183-49c00dc0387d,Duppy Freestyle,Single,2018-05-24,2018.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,e1e17305-b2d5-4802-ba43-529447c46f75,Nice for What,Single,2018-04-06,2018.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,4d87583a-1010-4f4a-a6d6-3bc0ed207f12,Scary Hours,Single,2018-01-19,2018.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,857db798-5c31-4d5f-991a-6667f41d8899,Scorpion,Album,2018-06-29,2018.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,c605675f-3373-475c-920c-1b78a331dceb,Care Package,Album,2019-08-02,2019.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,d5e449a2-4fd7-4634-9cc9-35c2a8066a90,Club Paradise,Single,2019-08-02,2019.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,fa068606-3e4a-4e77-8890-d4259cb9ff83,The Best in the World Pack,Single,2019-06-15,2019.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,bb944494-b3e7-4be2-952e-171a1743868e,Dark Lane Demo Tapes,Album,2020-05-01,2020.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,88ec4a70-41b6-4405-84cc-5ae3362f9954,NO.SLEEP Mix.12,Album,2020-03-25,2020.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,5c2e6a17-dc0b-42bc-8fcb-a60770505e37,Certified Lover Boy,Album,2021-09-03,2021.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,b63d31fa-3d82-4442-a666-fd10afc641fb,Scary Hours 2,EP,2021-03-05,2021.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,02d431f8-41a3-4b5e-a744-20da0be00364,AboutThirteen 01,,2022-07-25,2022.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,81463cd8-2608-41d7-9112-acf9981dd054,Her Loss,Album,2023-03-17,2023.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,82add436-cd36-4958-ac74-c88579f3b50f,SOD,Single,2024-08-23,2024.0
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,4906f293-e7a2-4f95-a759-6df70611f20e,100 GIGS,EP,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,0db72d8c-5637-4380-b5c6-bd4626ec3f38,"All-Madden: This Aint That Radio Shit, Volume 2",Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,1d6699ac-24f7-4fa6-881c-5b79a130cd7d,Blazin R&B 25,Album,,
131f2976-f781-48df-9aab-71531b4fa0b4,Drake,440a79b7-83f0-4760-80da-f4e4d6b59a78,Con Fe En Existir,EP,,
131f2976-f781-48df-9aab-71531b4fa0b4,Drake,43f4d5d7-7f58-4dd2-88ea-a7391adfe012,En Silencio Se Forja el Metal,Album,,
131f2976-f781-48df-9aab-71531b4fa0b4,Drake,6b5febc6-c8b6-4fa7-bea7-a1376bb51226,Entre el inconsciente y lo real,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,3eb87a41-e4e1-4db9-b307-7a5129bf6d46,Fancy,Single,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,a1552752-3b43-43b7-aeef-1f282360c993,For All the Dogs,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,e27271a1-7c6d-4565-bbd2-562eb9373848,For All the Dogs (SpaceGhostPurrp Remixes),EP,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,1f0946c0-5067-4fe8-8d29-e0334f6e53b2,Forever,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,c1ab705e-d90e-4d13-af47-2a4aa2409bad,Heartbreak Drake 3 (The First Semester),Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,26d2e1f2-a76e-46ff-a2b5-b4200ac883d5,"Honestly, Nevermind",Album,,
131f2976-f781-48df-9aab-71531b4fa0b4,Drake,41884feb-69aa-4def-b9fa-af3638b08699,Inmortal,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,b39d5a7e-bf6d-4d6c-b49c-a2c50a21bece,Lost Tracks,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,68c1b86a-0240-4833-aecb-d0bdb1adf970,No Face,Single,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,0ca69273-7b82-4443-a0f1-489ba1ae1000,Nothing Chopped The Same,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,0b6c2da8-ac60-4663-beae-bd3dc6dea94a,Nothing Was the Same,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,9ef9c5d8-70d8-4cba-94fd-55fccec56d7f,"Promo Only: Urban Video, December 2013",Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,ee413deb-88c6-4226-bb58-54a1346bf17f,Remix Collection Vol 1,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,1dfe30ef-7dfd-4549-97eb-5364a469f4a7,Remixes,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,b6559c8c-d717-477f-aeac-07ce767c092b,Search & Rescue,Single,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,5057a12d-ea69-46f5-88b1-ff5512934676,Sex Escapades Vol. 2,Album,,
9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,1851c95b-4175-4d68-a67f-9c70972139b7,Sex Escapades Vol. 4,Album,,
